"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
127,"APD 90",181.900000000001,-44.5556619462196,48985.05
128,"APD 20",86.7000000000044,23.9257801135864,49265.85
128,"APD 50",135.550000000003,-5.67626926164168,49314.7
128,"APD 90",183.400000000001,-45.1049783263785,49362.55
129,"APD 20",87,24.2309558803414,49661.75
129,"APD 50",136.600000000006,-5.24902318818478,49711.35
129,"APD 90",184.5,-44.6166970995706,49759.25
130,"APD 20",81.5999999999985,22.8881825066197,50057.75
130,"APD 50",129.950000000004,-6.04248018174759,50106.1
130,"APD 90",177.400000000001,-44.7387674062726,50153.55
131,"APD 20",85,23.3764637334276,50457.65
131,"APD 50",133.849999999999,-5.61523410829069,50506.5
131,"APD 90",181,-44.2504861794647,50553.65
132,"APD 20",83.2000000000044,23.4374988867785,50835.35
132,"APD 50",133.650000000001,-5.73730441499266,50885.8
132,"APD 90",180,-44.5556619462196,50932.15
133,"APD 20",82.0500000000029,22.8881825066197,51237.7
133,"APD 50",131.200000000004,-6.04248018174759,51286.85
133,"APD 90",178,-44.4946267928686,51333.65
134,"APD 20",88.4000000000015,25.0244128739042,51641.45
134,"APD 50",140.150000000001,-4.51660134797295,51693.2
134,"APD 90",187.050000000003,-43.9453104127098,51740.1
135,"APD 20",83.4500000000044,23.1323231200236,52026.45
135,"APD 50",130.75,-5.79833956834365,52073.75
135,"APD 90",176.200000000004,-44.1284158727627,52119.2
136,"APD 20",84.3999999999942,23.3154285800766,52417.5
136,"APD 50",132.349999999999,-5.85937472169463,52465.45
136,"APD 90",178.5,-44.4946267928686,52511.6
137,"APD 20",79.0999999999985,22.8271473532687,52821.15
137,"APD 50",126.699999999997,-5.85937472169463,52868.75
137,"APD 90",174.099999999999,-44.0673807194117,52916.15
138,"APD 20",83.0500000000029,23.2543934267256,53195.7
138,"APD 50",133.5,-5.67626926164168,53246.15
138,"APD 90",180.050000000003,-44.3725564861667,53292.7
139,"APD 20",84.6999999999971,23.3154285800766,53584.8
139,"APD 50",133.849999999999,-5.55419895493971,53633.95
139,"APD 90",180.549999999996,-44.1284158727627,53680.65
140,"APD 20",84.7000000000044,22.9492176599707,53978.1
140,"APD 50",131.950000000004,-5.73730441499266,54025.35
140,"APD 90",177.099999999999,-44.0673807194117,54070.5
141,"APD 20",82.6999999999971,22.9492176599707,54381.55
141,"APD 50",132.199999999997,-5.85937472169463,54431.05
141,"APD 90",179.75,-44.3115213328157,54478.6
142,"APD 20",82,22.3388661264608,54815.65
142,"APD 50",128.300000000003,-6.22558564180055,54861.95
142,"APD 90",175.25,-44.3115213328157,54908.9
143,"APD 20",85.5,23.1933582733746,55201.2
143,"APD 50",132.900000000001,-5.73730441499266,55248.6
143,"APD 90",179.199999999997,-44.6166970995706,55294.9
144,"APD 20",85.75,23.2543934267256,55623.5
144,"APD 50",135.200000000004,-5.98144502839661,55672.95
144,"APD 90",184.950000000004,-44.9218728663255,55722.7
145,"APD 20",83.0999999999985,23.0102528133216,56014.55
