"File Name","Folder","Condition 1","Condition 2","Condition 3","Condition 4","variable","value"
"18713043","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","SD1",0.490260701622674
"18716028","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","SD1",0.45254833995939
"18716032","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","SD1",0.131993265821489
"18716036","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","SD1",0.308769961118127
"18716040","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","SD1",0.553900311929461
"18716045","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","SD1",0.351196367989318
"18716050","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","SD1",0.21448905695992
"18716054","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","SD1",1.0983725334431
"18711038","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.122565175405668
"18711042","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.115494107593803
"18711046","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.195632876128279
"18711050","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.0966379267621615
"18711054","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.23334523779156
"18711058","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.162634559672905
"18711071","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.14142135623731
"18712049","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.0824957911384309
"18712053","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.14613540144522
"18712057","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.20977501175201
"18712061","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.254558441227157
"18712066","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.238059282999471
"18712072","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.0683536555146997
"18713033","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.240416305603427
"18713038","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.228631192583651
"18713044","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.426621091315884
"18716029","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.38419468444469
"18716033","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.0966379267621615
"18716037","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.313484006326036
"18716042","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.334697209761632
"18716046","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.306412938514171
"18716051","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.245130350811337
"18716055","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","SD1",0.912167747730645
"18711043","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.113137084989847
"18711047","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.1367073110294
"18711051","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.106066017177982
"18711055","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.164991582276861
"18711059","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.124922198009624
"18711072","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.150849446653129
"18712050","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.0966379267621614
"18712054","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.127279220613579
"18712063","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.233345237791561
"18712067","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.150849446653131
"18712073","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.0659966329107452
"18713034","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.280485689870664
"18713039","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.214489056959919
"18713045","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.367695526217006
"18716030","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.273414622058798
"18716034","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.139064333633354
"18716043","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.22391714737574
"18716047","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.334697209761632
"18716052","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.131993265821488
"18716056","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","SD1",0.391265752256556
"18711000","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.299341870702305
"18711005","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.29698484809835
"18711019","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.23334523779156
"18711023","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.254558441227157
"18711027","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.285199735078574
"18711031","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.367695526217006
"18712004","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.351196367989318
"18712008","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.424264068711928
"18712010","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.190918830920369
"18712017","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.263986531642978
"18712021","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.334697209761633
"18712026","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.275771644662752
"18712032","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.74953318805774
"18712036","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.337054232365588
"18712040","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.252201418623203
"18712044","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.452548339959391
"18713000","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.179133717900592
"18713004","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",1.03944696834423
"18713008","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.249844396019247
"18713012","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.186204785712459
"18713017","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.685893577750951
"18713021","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.579827560572969
"18713025","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.186204785712457
"18716001","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.476118565998941
"18716005","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.15084944665313
"18716009","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.35591041319723
"18716016","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.200346921336188
"18716020","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.103708994574028
"18716023","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","SD1",0.282842712474619
"18711001","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.263986531642977
"18711006","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.186204785712456
"18711020","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.23334523779156
"18711024","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.195632876128278
"18711028","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.322912096741857
"18711032","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.306412938514171
"18712005","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.308769961118125
"18712011","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.13199326582149
"18712018","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.296984848098349
"18712022","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.219203102167831
"18712027","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.268700576850887
"18712033","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.367695526217004
"18712037","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.322912096741857
"18712041","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.233345237791559
"18713001","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.176776695296637
"18713005","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",1.16201214374989
"18713009","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.176776695296637
"18713013","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.157920514464995
"18713018","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.579827560572968
"18713022","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.539758176305732
"18713026","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.172062650088725
"18716002","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.398336820068422
"18716006","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.101351971970072
"18716010","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.332340187157678
"18716017","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.230988215187606
"18716021","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.134350288425445
"18716024","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","SD1",0.278128667266708
"18711002","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.188561808316413
"18711007","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.209775011752009
"18711021","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.148492424049175
"18711025","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.183847763108502
"18711029","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.202703943940144
"18711033","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.21920310216783
"18712012","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.127279220613578
"18712019","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.195632876128277
"18712028","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.183847763108503
"18712038","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.2734146220588
"18713002","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.143778378841265
"18713010","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.188561808316413
"18713014","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.160277537068951
"18713019","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.360624458405139
"18713023","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.414835978296109
"18713027","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.202703943940143
"18716003","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.306412938514171
"18716007","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.0895668589502955
"18716011","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.219203102167829
"18716018","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.174419672692682
"18716022","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.1367073110294
"18716025","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","SD1",0.245130350811336
"18711003_errore_dvdtmax","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.155563491861041
"18711008","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.183847763108502
"18711022","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.110780062385893
"18711026","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.127279220613579
"18711030","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.127279220613579
"18711034","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.150849446653131
"18712013","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.148492424049175
"18712020","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.129636243217533
"18712031","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.153206469257085
"18712039","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.214489056959918
"18713003","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.113137084989847
"18713011","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.195632876128278
"18713015","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.174419672692682
"18713020","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.172062650088727
"18713028","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.176776695296637
"18716004","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.155563491861041
"18716008","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.089566858950296
"18716012","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.278128667266708
"18716019","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.16499158227686
"18716026","RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz","SD1",0.252201418623202
"18703040","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.568042447553194
"18703044","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",1.1879393923934
"18703048","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.775460436701247
"18703055","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.773103414097294
"18703058","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.431335136523794
"18703063","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.407764910484241
"18704026","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.735391052434011
"18704032","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.56097137974133
"18704038","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.461976430375211
"18704042","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.909810725126693
"18704046","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.252201418623202
"18704051","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.379480639236781
"18704055","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.476118565998941
"18704059","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",1.20679557322504
"18710036","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.294627825494395
"18710041","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.787245549721021
"18710045","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.344125300177453
"18710049","RN_STZ_2744_1Hz","RN","STZ","2744","1Hz","SD1",0.457262385167301
"18703041","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.360624458405139
"18703045","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.923952860750422
"18703049","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.707106781186548
"18703056","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.652895261295579
"18703059","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.294627825494395
"18703064","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.711820826394457
"18704027","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.758961278473561
"18704033","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.551543289325507
"18704039","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.400693842672377
"18704043","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.728319984622143
"18704047","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.202703943940143
"18704052","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.329983164553723
"18704056","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.721248916810278
"18704060","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.923952860750422
"18710037","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.294627825494393
"18710042","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.617539922236252
"18710046","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.360624458405139
"18710050","RN_STZ_2744_2Hz","RN","STZ","2744","2Hz","SD1",0.61282587702834
"18703042","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.278128667266708
"18703046","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.506759859850359
"18703053","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.341768277573499
"18703057","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.563328402345283
"18703060","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.339411254969542
"18704028","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.459619407771255
"18704034","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.337054232365587
"18704040","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.29227080289044
"18704044","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.577470537969014
"18704048","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.179133717900592
"18704053","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.327626141949767
"18704057","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.480832611206853
"18710039","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.176776695296638
"18710043","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.384194684444691
"18710047","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.395979797464467
"18710051","RN_STZ_2744_4Hz","RN","STZ","2744","4Hz","SD1",0.38419468444469
"18703043","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.186204785712458
"18703047","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.275771644662754
"18703054","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.200346921336188
"18703061","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.242773328207381
"18704029","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",1.06301719438378
"18704035","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.230988215187605
"18704041","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.233345237791561
"18704045","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.398336820068422
"18704049","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.150849446653131
"18704054","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.202703943940144
"18704058","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.259272486435067
"18710040","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.176776695296637
"18710044","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.261629509039023
"18710048","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.271057599454843
"18710052","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","SD1",0.339411254969542
"18703008","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",1.33878883904653
"18703012","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",1.05830314917587
"18703016","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.235702260395516
"18703019","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",1.32228968081885
"18703024","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.433692159127749
"18703028","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.393622774860512
"18703032","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.702392735978638
"18703036","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",1.50613744392735
"18704002","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.68117953254304
"18704006","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.685893577750952
"18704011","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.440763226939615
"18704015","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.801387685344753
"18704018","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.346482322781408
"18704022","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.318198051533946
"18704025","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.454905362563345
"18710000","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",1.79369420160988
"18710002","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",1.3458599068584
"18710006","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.624610990048118
"18710009","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.714177848998412
"18710014","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",1.02294781011654
"18710017","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.44783429475148
"18710021","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.582184583176925
"18710026","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",1.36471608769004
"18710031","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","SD1",0.405407887880287
"18703009","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.961665222413706
"18703013","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.648181216087669
"18703017","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.202703943940144
"18703020","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",1.32228968081885
"18703025","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.412478955692154
"18703029","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.287556757682529
"18703033","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.674108464731174
"18703037","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.992306516265123
"18704003","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.751890210661698
"18704007","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.530330085889912
"18704012","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.362981481009094
"18704016","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",1.65227284537257
"18704019","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.249844396019246
"18704023","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.21448905695992
"18710001","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",1.24922198009623
"18710003","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.93809499637415
"18710007","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",1.14315596291825
"18710010","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.874455386067363
"18710015","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",1.03473292313632
"18710018","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.379480639236779
"18710022","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.381837661840736
"18710027","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.770746391493339
"18710032","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","SD1",0.459619407771256
"18703010","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",1.29871945477929
"18703014","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.421907046107973
"18703018","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.157920514464996
"18703021","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.709463803790503
"18703026","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.311126983722081
"18703030","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.205060966544099
"18703034","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.426621091315884
"18703038","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.692964645562817
"18704004","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.445477272147526
"18704008","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.358267435801184
"18704013","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.259272486435068
"18704020","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.266343554246934
"18704024","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.226274169979695
"18710004","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.520901995474091
"18710011","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","SD1",0.678822509939085
