"File Name","Folder","Condition 1","Condition 2","Condition 3","Condition 4","variable","value"
"18d12027","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-3.42102058427827
"18d12055","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-66.2353530429757
"19307008 2","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-4.42504861794643
"19307008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-84.8724384204847
"19307012","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-79.2785662251393
"19314014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-4.82177711472788
"17421003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",2.786000717875
"17421040","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",0.0989949493661161
"17502010","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",3.08769961118126
"17n30003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",0.00377123616632826
"17n30007","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",8.73606857929941
"17n30012","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",6.10893118493098
"18215005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",1.74891077213474
"18215021","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",1.04651803615609
"18215028","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",2.93685016452812
"18215032","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",3.87494516090228
"18215048","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",2.51730014102411
"18215062","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",2.03646752981726
"18215067","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",4.16250191858481
"18d03011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",2.22031529292576
"18d03015","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",3.48839345385363
"18d03019","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",2.21560124771785
"18d12020","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",1.97989898732232
"18d12024","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",1.92333044482741
"18d12052","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",2.56444059310322
"19307004","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",3.23854905783438
"19307005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",4.47362890230689
"19307009","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",2.31459619708396
"19314011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1",3.03584511389425
"17421004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.24859956417322
"17421041","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",0.678822509939086
"17502011","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",1.7819090885901
"17n30004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",3.61897250611275
"17n30008","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",4.68764655474602
"17n30013","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",4.02249477590987
"18215006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",1.54149278298668
"18215022","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",1.39064333633355
"18215029","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",3.50724963468528
"18215033","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.6964338589247
"18215049","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",1.74419672692682
"18215063","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",1.15494107593803
"18215068","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.82371307953828
"18d03012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",1.65462986797652
"18d03016","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.470159688945
"18d03020","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.31931024229188
"18d12021","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.1448905695992
"18d12025","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",43.2890771442404
"18d12053","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.0128973037777
"19307005","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",1.26336411571997
"19307006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.88970971244903
"19307010","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",1.59334728027368
"19314012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1",2.44187541769754
"17421005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.70648436526353
"17421042","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",0.29227080289044
"17502012","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.051232081364
"17n30005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",2.52154278171122
"17n30009","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",7.19834703247905
"17n30014","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",2.5705688518735
"18215007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",0.933380951166243
"18215023","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",0.985235448453258
"18215030","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.418927607581
"18215034","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.41892760758101
"18215050","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.16436916635384
"18215065","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",0.843814092215944
"18215069","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.56506300902622
"18d03013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.15022703073012
"18d03017","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.93275853524323
"18d03021","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.40007142674936
"18d12022","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.38592929112563
"18d12026","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.45192592403637
"18d12054","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.92804449003532
"19307007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",2.23445742854949
"19307007_2","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",2.13074843397546
"19307011","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",1.23036579926459
"19314013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1",4.15307382816899
"17421007","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.952237131997885
"17421043","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.188561808316413
"17502013","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.664680374315354
"17n30006","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.818358248093233
"17n30010","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",1.43636957485027
"17n30015","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",1.23696546255567
"18215008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.782531504513112
"18215024","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.570399470157148
"18215031","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",1.2350798444725
"18215035","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",1.29164838696742
"18215051","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.655252283899533
"18215066","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.542115198909684
"18215070","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",1.07008826219564
"18d03014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.0094280904158206
"18d03018","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.697678690770727
"18d03022","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.391265752256556
"18d12023","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.91923881554251
"18d12027","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.89566858950296
"18d12055","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.810815775760574
"19307008 2","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",1.35293097467026
"19307008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",1.07008826219564
"19307012","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.900382634710868
"19314014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD1",0.292270802890439
"17421003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",13.8145555555556
"17421040","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",0.934333333333333
"17502010","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",9.86988888888889
"17n30003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",0.000511111111111111
"17n30007","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",18.5336
"17n30012","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",18.0655222222222
"18215005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",14.5561111111111
"18215021","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",6.20555555555556
"18215028","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",17.0127777777778
"18215032","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",25.1797777777778
"18215048","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",11.4768888888889
"18215062","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",9.272
"18215067","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",17.7596666666667
"18d03011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",10.9027777777778
"18d03015","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",11.6557777777778
"18d03019","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",15.7111111111111
"18d12020","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",11.4362222222222
"18d12024","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",9.41844444444444
"18d12052","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",13.9126666666667
"19307004","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",12.4485555555556
"19307005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",12.4485555555556
"19307009","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",11.0527777777778
"19314011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD2",22.9888888888889
"17421004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",11.7143333333333
"17421041","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",5.88266666666667
"17502011","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",7.49577777777778
"17n30004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",11.0605888888889
"17n30008","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",13.8310444444444
"17n30013","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",16.1603666666667
"18215006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",11.6978888888889
"18215022","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",7.93966666666666
"18215029","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",15.33
"18215033","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",18.8708888888889
"18215049","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",9.48533333333333
"18215063","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",9.303
"18215068","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",15.297
"18d03012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",9.18277777777778
"18d03016","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",10.6006666666667
"18d03020","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",11.0004444444444
"18d12021","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",10.6456666666667
"18d12025","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",11.8221111111111
"18d12053","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",12.887
"19307005","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",10.2691111111111
"19307006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",11.4332222222222
"19307010","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",9.48888888888889
"19314012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD2",19.9657777777778
"17421005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",10.4628888888889
"17421042","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",4.44488888888889
"17502012","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",6.41433333333333
"17n30005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",10.8340777777778
"17n30009","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",2.53804444444444
"17n30014","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",12.4489666666667
"18215007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",9.86488888888889
"18215023","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",8.04655555555556
"18215030","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",10.0052222222222
"18215034","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",13.2505555555556
"18215050","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",7.747
"18215065","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",7.79655555555556
"18215069","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",12.2842222222222
"18d03013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",7.28466666666667
"18d03017","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",6.784
"18d03021","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",9.96855555555555
"18d12022","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",8.81422222222222
"18d12026","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",7.58088888888889
"18d12054","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",10.7212222222222
"19307007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",9.85711111111111
"19307007_2","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",8.45177777777778
"19307011","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",9.87722222222222
"19314013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD2",11.0487777777778
"17421007","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",9.26577777777778
"17421043","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",2.97244444444444
"17502013","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",4.599
"17n30006","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",9.60851111111111
"17n30010","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",7.4543
"17n30015","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",8.70773333333333
"18215008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",7.62666666666667
"18215024","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",2.533
"18215031","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",8.25022222222222
"18215035","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",9.66555555555555
"18215051","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",6.43522222222222
"18215066","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",4.80433333333333
"18215070","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",8.00188888888889
"18d03014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",0.152888888888889
"18d03018","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",4.76022222222222
"18d03022","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",6.30433333333333
"18d12023","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",8.64277777777778
"18d12027","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",5.99377777777778
"18d12055","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",7.39355555555555
"19307008 2","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",6.83166666666667
"19307008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",7.32877777777778
"19307012","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",6.73233333333333
"19314014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","SD2",2.02133333333333
"17421003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.201671397003764
"17421040","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.105952496645861
"17502010","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.312840361825883
"17n30003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",7.37850554281616
"17n30007","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.471363824583427
"17n30012","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.338154143001548
"18215005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.120149589322641
"18215021","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.168642118628555
"18215028","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.172626140356942
"18215032","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.153891158019754
"18215048","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.219336456542782
"18215062","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.219636273707642
"18215067","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.234379507043196
"18d03011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.203646752981726
"18d03015","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.299284485373803
"18d03019","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.141021295823625
"18d12020","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.173125263644763
"18d12024","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.204208928148629
"18d12052","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.184324159741953
"19307004","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.260154605358136
"19307005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.359369316571865
"19307009","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.209413076388597
"19314011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","SD1_SD2 Ratio",0.132057061503375
"17421004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.191952841035759
"17421041","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.115393672360452
"17502011","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.23772170699521
"17n30004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.327195282499674
"17n30008","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.338922094681643
"17n30013","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.248911108199476
"18215006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.131775297032514
"18215022","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.175151350140671
"18215029","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.228783407350638
"18215033","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.142888545144916
"18215049","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.183883545852561
"18215063","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.124147164993876
"18215068","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.184592605055781
"18d03012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.180188381774925
"18d03016","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.233019277618861
"18d03020","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.210837866961203
"18d12021","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.201480154954992
"18d12025","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",3.661704473709
"18d12053","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.156195957459277
"19307005","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.123025654513857
"19307006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.252746745955172
"19307010","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.16791716068458
"19314012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","SD1_SD2 Ratio",0.122303044984072
"17421005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.163098775432447
"17421042","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.0657543552148276
"17502012","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.163887971942628
"17n30005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.232741801695689
"17n30009","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",2.83617847915768
"17n30014","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.206488531996511
"18215007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.0946164687386937
"18215023","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.122441887295866
"18215030","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.141818699881495
"18215034","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","SD1_SD2 Ratio",0.107084386132482
