"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
42,"APD 90",121.950000000001,-48.5839809362008,14419.15
43,"APD 20",33.0499999999993,20.263670440727,14662.45
43,"APD 50",67,-8.94164975773042,14696.4
43,"APD 90",122.949999999999,-47.8820766890069,14752.35
44,"APD 20",33.3000000000011,19.6838364973929,15010.8
44,"APD 50",70.0500000000011,-9.55200127702942,15047.55
44,"APD 90",127.700000000001,-48.3703579044461,15105.2
45,"APD 20",33.0500000000011,21.0571274158157,15353.05
45,"APD 50",73.1000000000004,-8.33129823843142,15393.1
45,"APD 90",131.950000000001,-47.6989712332172,15451.95
46,"APD 20",34.3999999999996,20.5688462003765,15703.15
46,"APD 50",69.8500000000004,-8.94164975773042,15738.6
46,"APD 90",127.4,-48.3093227525162,15796.15
47,"APD 20",31.7000000000007,19.3481431617785,16044.7
47,"APD 50",70.9500000000007,-9.61303642895932,16083.95
47,"APD 90",131.050000000001,-48.3703579044461,16144.05
48,"APD 20",30.9499999999989,18.4936510347598,16386.45
48,"APD 50",66.6499999999996,-10.2233879482583,16422.15
48,"APD 90",127.000000000002,-48.5839809362008,16482.5
49,"APD 20",31.8500000000022,20.5993637763414,16728.3
49,"APD 50",70.4000000000015,-8.81957945387062,16766.85
49,"APD 90",129.100000000002,-48.0346645688317,16825.55
50,"APD 20",37.6500000000015,20.7519516561662,17053.35
50,"APD 50",76.5500000000029,-8.88061460580052,17092.25
50,"APD 90",132,-48.3703579044461,17147.7
51,"APD 20",36.75,20.9045395359909,17401.95
51,"APD 50",76.25,-8.69750915001082,17441.45
51,"APD 90",133.150000000001,-48.2177700246214,17498.35
52,"APD 20",37.1000000000022,20.5688462003765,17749.8
52,"APD 50",76.6000000000022,-8.78906187790567,17789.3
52,"APD 90",134.600000000002,-47.7905239611121,17847.3
53,"APD 20",36.3999999999978,20.1721177128321,18112.45
53,"APD 50",72.3999999999978,-9.30786066930982,18148.45
53,"APD 90",129.549999999999,-48.6755336640956,18205.6
54,"APD 20",40.5999999999985,21.2402328716054,18466.6
54,"APD 50",79.5,-8.51440369422112,18505.5
54,"APD 90",139.849999999999,-48.2177700246214,18565.85
55,"APD 20",41.7000000000007,20.843504384061,18844.35
55,"APD 50",82.2000000000007,-8.85009702983557,18884.85
55,"APD 90",139.600000000002,-48.3703579044461,18942.25
56,"APD 20",36.6500000000015,20.5993637763414,19206.6
56,"APD 50",75.8000000000029,-9.03320248562527,19245.75
56,"APD 90",132,-48.431393056376,19301.95
57,"APD 20",40.7999999999993,20.6603989282713,19562.15
57,"APD 50",78.9500000000007,-9.09423763755517,19600.3
57,"APD 90",137.200000000001,-48.7060512400606,19658.55
58,"APD 20",35.7999999999993,18.8293443703743,19943.3
58,"APD 50",74.5499999999993,-10.1013176443985,19982.05
58,"APD 90",131.449999999997,-48.7060512400606,20038.95
59,"APD 20",31.6500000000015,20.5688462003765,20295.1
59,"APD 50",68.3500000000022,-8.97216733369537,20331.8
59,"APD 90",125.950000000001,-48.2788051765513,20389.4
60,"APD 20",34.2999999999993,20.2026352887971,20633.3
